user,avg_daily_device_connections,above_avg_daily_counter,ratio_of_above_avg_days,risk_score_1,emails_sent_per_day,unique_recipients_count,external_emails_ratio,attachment_count_avg,emails_sent_off_hours,risk_score_2,active_days,avg_files_copied_per_day,filetype_doc,filetype_exe,filetype_jpg,filetype_pdf,filetype_txt,filetype_zip,after_hours_file_copy_ratio,risk_score_3,avg_urls_per_day,avg_malicious_urls_per_day,total_malicious_urls,avg_distinct_domains_per_day,avg_after_hours_browsing_per_day,risk_score_4,avg_logon_time_hours,avg_logoff_time_hours,logon_std_dev_hours,after_hours_logons,weekend_logons,logons_on_other_user_pcs,risk_score_5,total_risk_score,never_used_device,onboarding_hour,onboarding_month,onboarding_weekday,odd_onboarding,label,avg_daily_device_connections_log,late_hour_device_use_log,missing_disconnects_log,distinct_pcs_used_log,above_avg_daily_counter_log,emails_sent_off_hours_log,total_files_copied_log,active_days_log,avg_files_copied_per_day_log,filetype_doc_log,filetype_exe_log,filetype_jpg_log,filetype_pdf_log,filetype_txt_log,filetype_zip_log,avg_malicious_urls_per_day_log,total_malicious_urls_log,avg_after_hours_browsing_per_day_log,logon_std_dev_hours_log,after_hours_logons_log,weekend_logons_log,logons_on_other_user_pcs_log,after_hours_intensity,file_risk_composite,email_exfil_score,device_anomaly_score,logon_suspicion,ext_email_ratio,ext_email_ratio_zscore,off_hours_email_count,off_hours_email_ratio,bcc_abuse_flag,bcc_usage_rate,attachment_density,high_attachment_flag,unique_recipient_count,recipient_spread_zscore,email_exfil_composite,total_files_copied,avg_files_per_day,files_copy_volume_zscore,after_hours_file_ratio,after_hours_file_spike,exe_file_ratio,zip_file_ratio,risky_filetype_score,sensitive_doc_ratio,file_staging_composite,after_hours_logon_count,after_hours_logon_zscore,weekend_logon_count,weekend_logon_flag,other_pc_logon_count,other_pc_logon_flag,logon_time_std,logon_erratic_flag,late_hour_device_use,off_hours_intensity,temporal_anomaly_composite,malicious_url_avg,malicious_url_total,malicious_url_flag,malicious_url_zscore,distinct_domain_avg,domain_spread_zscore,after_hours_browsing_avg,after_hours_browse_flag,network_anomaly_composite,distinct_pcs_used,multi_pc_flag,missing_disconnects,missing_disc_zscore,never_used_device_flag,avg_device_connections,device_conn_zscore,device_anomaly_composite,email_file_exfil_chain,dual_off_hours_signal,network_file_chain,lateral_movement_score,exfil_chain_score
IMP0530,0.0,0.0,0.0,0.0,2.93877551,265.0,0.398046398,0.364087302,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.41666667,1.4,7.0,16.33333333,0.0,0.0,8.990992293,17.00260116,0.131600863,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875468737,2.079441542,0.0,0.123633323,0.0,0.0,0.0,0.0,0.0,0.425898041,0.0,0.0,0.398046398,-0.2428374119180694,0.0,0.0,0,0.0,0.364087302,0,265.0,-0.6620784583620096,-0.6671122506644607,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.131600863,0,0.0,0.0,0.0,1.4,7.0,1,-0.2187978142282149,16.33333333,-0.6388449370334438,0.0,0,-0.27008623919044894,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5789755292656507
IRT0491,0.0,0.0,0.0,0.0,14.50578035,782.0,0.368077388,0.376768281,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.5833333,1.666666667,10.0,31.25,0.0,0.0,8.221965318,17.27755299,0.108610863,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.980829253,2.397895273,0.0,0.103107757,0.0,0.0,0.0,0.0,0.0,2.011659945,0.0,0.0,0.368077388,-0.5476297400631024,0.0,0.0,0,0.0,0.376768281,0,782.0,0.7611837577426015,-0.48062694729836297,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.108610863,0,0.0,0.0,0.0,1.666666667,10.0,1,-0.1589556769286012,31.25,0.16363396616930354,0.0,0,-0.10822941603275185,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4778253544268364
IUY0279,0.0,0.0,0.0,0.0,8.757225434,523.0,0.432280137,0.746534653,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5,1.25,5.0,33.0,0.0,0.0,11.34176743,18.16296856,2.530866318,0.0,0.0,18.0,0.9,1.5,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.810930216,1.791759469,0.0,1.261543257,0.0,0.0,2.944438979,0.0,0.0,2.826062629,0.0,36.0,0.432280137,0.10532827693583012,0.0,0.0,0,0.500660066,0.746534653,0,523.0,0.04817618719889883,0.15285401011613972,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.0,1,2.530866318,0,0.0,0.0,1.0,1.25,5.0,1,-0.252459016417171,33.0,0.25777953579774976,0.0,0,-0.057750122520058116,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19928637427485837
IWM0816,0.0,0.0,0.0,0.0,8.708092486,503.0,0.288480936,0.593428477,460.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.16666667,3.444444444,31.0,24.5,13.90909091,0.6,10.52710656,20.5533237,2.404450146,0.0,0.0,0.0,0.3,1.5,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,6.133398043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.491654877,3.465735903,2.701971155,1.225083442,0.0,0.0,0.0,460.0,0.0,1.490762756,0.0,0.0,0.288480936,-1.357145567151296,460.0,460.0,0,0.0,0.593428477,0,503.0,-0.006882312456985545,1.0834143661075044,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.404450146,0,0.0,460.0,0.0,3.444444444,31.0,1,0.23999190439559856,24.5,-0.19949894525470327,13.90909091,1,0.7299137608095511,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2699830292893931
IYB0918,0.0,0.0,0.0,0.0,8.765217391,508.0,0.453086921,0.226190476,151.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.75,5.222222222,47.0,29.91666667,10.81818182,0.6,8.492870906,19.52456647,0.119845222,0.0,0.0,0.0,0.0,1.0,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,5.023880521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.828127113,3.871201011,2.469639178,0.113190481,0.0,0.0,0.0,151.0,0.0,0.89829407,0.0,0.0,0.453086921,0.31693847482260745,151.0,151.0,0,0.0,0.226190476,0,508.0,0.006882312456985545,1.31606698792011,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.119845222,0,0.0,151.0,0.0,5.222222222,47.0,1,0.6389394859442064,29.91666667,0.09190400853647902,10.81818182,1,1.0054813452394855,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4104295955492598
JAD0609,0.0,0.0,0.0,0.0,14.3583815,761.0,0.365250869,0.834339775,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0833333,13.91666667,167.0,40.41666667,0.0,1.0,8.982068747,16.14839295,2.320163,0.0,0.0,92.0,0.9,2.3,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.702479156,5.123963979,0.0,1.200013878,0.0,0.0,4.532599493,0.0,0.0,4.375620964,0.0,184.0,0.365250869,-0.5763761453182703,0.0,0.0,0,0.491344605,0.834339775,1,761.0,0.7033723331039229,0.8742217667710807,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,92.0,1,2.320163,0,0.0,0.0,1.0,13.91666667,167.0,1,2.590042502509373,40.41666667,0.6567774263071561,0.0,0,1.4891761465038693,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7688090001163191
JAJ0849,0.0,0.0,0.0,0.0,1.0,151.0,0.426160338,0.641686183,22.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5625,2.0,4.0,7.75,1.625,0.2,10.85151811,17.86883135,3.319535185,47.0,184.0,75.0,1.8,2.4,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,3.135494216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098612289,1.609437912,0.965080896,1.4631478,3.871201011,5.220355825,4.33073334,69.0,0.0,0.2734612,0.0,381.0,0.426160338,0.04308839029994731,22.0,22.0,0,0.49882904,0.641686183,0,151.0,-0.9759119064005506,1.7945639301926426,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,47.0,0.3839572916868471,184.0,1,75.0,1,3.319535185,1,0.0,69.0,2.4382394013658395,2.0,4.0,1,-0.08415300547239034,7.75,-1.1006065402698313,1.625,1,0.7299137608095511,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,13.410316707512116,0.0,0.0,1.5850895719435782
JAM0382,0.0,0.0,0.0,0.0,8.664739884,488.0,0.438464663,0.438292195,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.91666667,1.666666667,10.0,27.5,0.0,0.0,7.983815029,16.01242775,0.125429089,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.980829253,2.397895273,0.0,0.118164376,0.0,0.0,0.0,0.0,0.0,1.665151928,0.0,0.0,0.438464663,0.1682264533525178,0.0,0.0,0,0.0,0.438292195,0,488.0,-0.04817618719889883,-0.5162497610238095,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.125429089,0,0.0,0.0,0.0,1.666666667,10.0,1,-0.1589556769286012,27.5,-0.03810654017736691,0.0,0,-0.21639933070280953,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5121013966663038
JAV0361,0.0,0.0,0.0,0.0,10.63662791,653.0,0.402465434,0.399562722,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.25,3.2,16.0,31.16666667,0.0,0.4,11.18320508,13.34391859,7.432313992,741.04,0.0,1038.0,1.5,2.1,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.435084525,2.833213344,0.0,2.132071229,6.60940315,0.0,6.946013991,741.04,0.0,1.710478094,0.0,2817.04,0.402465434,-0.19789471042086582,0.0,0.0,0,0.0,0.399562722,0,653.0,0.4060564349621473,-0.554345520578952,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,741.04,6.053781094289812,0.0,0,1038.0,1,7.432313992,1,0.0,741.04,2.8000000000000003,3.2,16.0,1,0.1851366120392588,31.16666667,0.15915084398536916,0.0,0,-0.11063319181815748,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6985867824886445
JBM0350,0.0,0.0,0.0,0.0,13.73410405,769.0,0.390366089,0.192340067,41.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,4.5,36.0,36.0,4.5,0.6,8.498250768,16.85324949,3.976603088,66.0,4.0,16.0,1.8,2.6,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,3.737669618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.704748092,3.610917913,1.704748092,1.604747547,4.204692619,1.609437912,2.833213344,107.0,0.0,1.03119828,0.0,102.0,0.390366089,-0.32094807559976085,41.0,41.0,0,0.0,0.192340067,0,769.0,0.7253957329662766,1.2354232071356959,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,66.0,0.5391740691772746,4.0,1,16.0,1,3.976603088,1,0.0,107.0,2.4754914279635423,4.5,36.0,1,0.4768670310102119,36.0,0.4191719408750861,4.5,1,1.0828697799510023,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,25.37378713662631,0.0,0.0,1.4601009321590306
JCC0225,0.0,0.0,0.0,0.0,10.74782609,636.0,0.437540453,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.4166667,11.66666667,140.0,36.91666667,0.0,1.0,11.17245556,13.34483434,7.402573606,705.0,0.0,1029.0,1.5,2.7,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.538973871,4.94875989,0.0,2.128538041,6.559615237,0.0,6.937314081,705.0,0.0,0.0,0.0,2763.0,0.437540453,0.15882700647072506,0.0,0.0,0,0.0,0.0,0,636.0,0.35925671025464556,-0.43783017628761844,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,705.0,5.759359375302706,0.0,0,1029.0,1,7.402573606,1,0.0,705.0,2.8000000000000003,11.66666667,140.0,1,2.0851244696750317,36.91666667,0.46848628705026374,0.0,0,1.0826381913758247,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9731986085519151
JCR0289,0.0,0.0,0.0,0.0,1.0,138.0,0.409005629,0.24852071,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333,1.0,1.0,7.916666667,0.0,0.0,8.952071291,18.05578035,0.090754824,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147181,0.693147181,0.0,0.086869955,0.0,0.0,0.0,0.0,0.0,0.101646369,0.0,0.0,0.409005629,-0.13137929130717158,0.0,0.0,0,0.0,0.24852071,0,138.0,-1.0116999311768755,-0.6671122506644607,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.090754824,0,0.0,0.0,0.0,1.0,1.0,1,-0.3085610200654312,7.916666667,-1.0916402955253801,0.0,0,-0.27008623919044894,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5789755292656507
JCR0770,0.0,0.0,0.0,0.0,2.924198251,268.0,0.405102676,0.749750748,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.41666667,0.0,0.0,15.66666667,0.0,0.0,8.442774566,16.55626204,0.086945719,0.0,0.0,0.0,0.0,0.4,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08337167,0.0,0.0,0.0,0.0,0.0,0.888155138,0.0,0.0,0.405102676,-0.1710732996014274,0.0,0.0,0,0.0,0.749750748,0,268.0,-0.653819683413627,-0.6671122506644607,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.086945719,0,0.0,0.0,0.0,0.0,0.0,0,-0.532969034658472,15.66666667,-0.6747099155808688,0.0,0,-1.6034195725237825,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.837077752642035
JCR0921,0.0,0.0,0.0,0.0,8.786127168,541.0,0.464614154,0.413157895,184.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.33333333,7.909090909,87.0,29.5,6.818181818,1.0,8.446242774,19.55761079,0.086859763,0.0,0.0,0.0,0.0,1.4,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,5.220355825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.187072206,4.477336814,2.056452023,0.083292587,0.0,0.0,0.0,184.0,0.0,1.686576237,0.0,0.0,0.464614154,0.43417331785346697,184.0,184.0,0,0.0,0.413157895,0,541.0,0.09772883688919476,1.4117156112918379,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.086859763,0,0.0,184.0,0.0,7.909090909,87.0,1,1.241894353466087,29.5,0.06948839654085731,6.818181818,1,1.3583743037570066,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.514551448458814
JCV0245,0.0,0.0,0.0,0.0,8.808695652,533.0,0.44536124,0.209608424,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.08333333,2.0,8.0,28.16666667,0.0,0.0,7.946628131,17.05192678,0.089459993,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098612289,2.197224577,0.0,0.085682154,0.0,0.0,0.0,0.0,0.0,0.822304666,0.0,0.0,0.44536124,0.2383663665515688,0.0,0.0,0,0.0,0.209608424,0,533.0,0.07570543702684102,-0.4445914022725527,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.089459993,0,0.0,0.0,0.0,2.0,8.0,1,-0.08415300547239034,28.16666667,-0.002241561091967197,0.0,0,-0.19716912355420377,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4815506129921985
JCW0858,0.0,0.0,0.0,0.0,14.43768116,789.0,0.47937324,0.204778157,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.6666667,10.09090909,111.0,42.08333333,0.0,1.0,7.71411368,17.7833815,0.104991685,0.0,0.0,0.0,0.0,1.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.406125772,4.718498871,0.0,0.09983781,0.0,0.0,0.0,0.0,0.0,1.417277406,0.0,0.0,0.47937324,0.584276914309698,0.0,0.0,0,0.0,0.204778157,0,789.0,0.780454232622161,-0.07172116318926244,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.104991685,0,0.0,0.0,0.0,10.09090909,111.0,1,1.7315118396672968,42.08333333,0.7464398732136934,0.0,0,1.0176638489158805,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10678793055591472
JER0404,0.0,0.0,0.0,0.0,8.75942029,539.0,0.372629003,0.0,47.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,4.1,41.0,27.41666667,2.333333333,0.6,7.948073218,19.04922929,0.091169604,0.0,0.0,0.0,0.0,0.8,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,3.871201011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62924054,3.737669618,1.203972804,0.087250152,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.372629003,-0.5013386769726014,47.0,47.0,0,0.0,0.0,0,539.0,0.09222298692360634,1.1039869912090643,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.091169604,0,0.0,47.0,0.0,4.1,41.0,1,0.38710382517299546,27.41666667,-0.04258966236130128,2.333333333,1,0.7811968935117849,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28761245854919015
JFC0757,0.0,0.0,0.0,0.0,3.096774194,286.0,0.430184195,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,2.142857143,15.0,15.25,0.0,0.0,8.496387283,16.50973025,0.124698486,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.145132304,2.772588722,0.0,0.117514987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.430184195,0.08401202251711685,0.0,0.0,0,0.0,0.0,0,286.0,-0.604267033723331,-0.5898868666188946,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.124698486,0,0.0,0.0,0.0,2.142857143,15.0,1,-0.05209471764132615,15.25,-0.6971255275764904,0.0,0,-0.27008623919044894,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5500630193124615
JGM0934,0.0,0.0,0.0,0.0,8.719653179,493.0,0.483107425,0.807424594,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.08333333,4.0,44.0,41.25,0.0,0.4,9.257651798,16.26608863,2.371059571,0.0,0.0,0.0,0.3,1.1,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609437912,3.80666249,0.0,1.215227108,0.0,0.0,0.0,0.0,0.0,3.401299672,0.0,0.0,0.483107425,0.6222545098283441,0.0,0.0,0,0.0,0.807424594,1,493.0,-0.03441156228492774,0.47339363561591746,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.371059571,0,0.0,0.0,0.0,4.0,44.0,1,0.36466302371369147,41.25,0.7016086497604247,0.0,0,0.180223689754069,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06481058157456102
JIG0128,0.0,0.0,0.0,0.0,8.833819242,489.0,0.40710437,0.0,167.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,3.0,36.0,34.58333333,3.888888889,0.2,8.198314065,19.30814066,0.089016181,0.0,0.0,0.0,0.0,0.6,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,5.123963979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.386294361,3.610917913,1.586965057,0.085274702,0.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,0.40710437,-0.15071557091789922,167.0,167.0,0,0.0,0.0,0,489.0,-0.04542326221610462,1.0754139007902312,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.089016181,0,0.0,167.0,0.0,3.0,36.0,1,0.1402550091206506,34.58333333,0.3429588605203525,3.888888889,1,0.9879216191333711,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31693202629448425
JIM0095,0.0,0.0,0.0,0.0,10.65797101,576.0,0.420026658,0.20777808,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.5833333,1.0,1.0,32.58333333,0.0,0.0,7.23367052,17.26469171,0.128476952,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147181,0.693147181,0.0,0.120868893,0.0,0.0,0.0,0.0,0.0,0.93014599,0.0,0.0,0.420026658,-0.01929266957812788,0.0,0.0,0,0.0,0.20777808,0,576.0,0.19408121128699243,-0.5887886450681429,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.128476952,0,0.0,0.0,0.0,1.0,1.0,1,-0.3085610200654312,32.58333333,0.23536392380212826,0.0,0,-0.06976900202399329,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5108751115264829
JJB0127,0.0,0.0,0.0,0.0,8.667638484,518.0,0.358085809,0.0,134.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.16666667,3.272727273,36.0,24.91666667,2.6,0.6,8.234537572,19.261079,0.123219015,0.0,0.0,0.0,0.0,1.0,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,4.905274778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.452252329,3.610917913,1.280933845,0.116198683,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.358085809,-0.6492465977856308,134.0,134.0,0,0.0,0.0,0,518.0,0.03441156228492774,1.0919862932331545,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.123219015,0,0.0,134.0,0.0,3.272727273,36.0,1,0.20145719497995485,24.91666667,-0.1770833332590816,2.6,1,0.7299137608095511,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2731922840105108
JJB0700,0.0,0.0,0.0,0.0,1.005970149,136.0,0.395348837,0.863501484,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,2.0,18.0,7.083333333,0.0,0.0,8.003875412,16.45218104,1.211305287,0.0,0.0,25.0,0.6,1.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098612289,2.944438979,0.0,0.793582969,0.0,0.0,3.258096538,0.0,0.0,0.343422423,0.0,50.0,0.395348837,-0.27027228205569653,0.0,0.0,1,0.504451039,0.863501484,1,136.0,-1.017205781142464,0.7178080940480566,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.0,1,1.211305287,0,0.0,0.0,1.0,2.0,18.0,1,-0.08415300547239034,7.083333333,-1.1364715191938386,0.0,0,-0.27008623919044894,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.369696935905562
JJH0292,0.0,0.0,0.0,0.0,1.0,145.0,0.426258993,0.669616519,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.416666667,1.333333333,4.0,8.083333333,0.0,0.0,11.17050532,17.72116175,2.517939955,0.0,4.0,32.0,1.2,1.6,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84729786,1.609437912,0.0,1.257875578,0.0,1.609437912,3.496507561,0.0,0.0,0.285430063,0.0,68.0,0.426258993,0.044091736327498174,0.0,0.0,0,0.0,0.669616519,0,145.0,-0.9924294562973159,-0.6160351857915487,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,32.0,1,2.517939955,0,0.0,0.0,1.8,1.333333333,4.0,1,-0.23375834860922032,8.083333333,-1.0826740508347266,0.0,0,-0.27008623919044894,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2144539482767542
