user,avg_daily_device_connections,late_hour_device_use,missing_disconnects,distinct_pcs_used,above_avg_daily_counter,ratio_of_above_avg_days,risk_score_1,emails_sent_per_day,unique_recipients_count,external_emails_ratio,attachment_count_avg,emails_sent_off_hours,bcc_usage_rate,risk_score_2,total_files_copied,active_days,avg_files_copied_per_day,filetype_doc,filetype_exe,filetype_jpg,filetype_pdf,filetype_txt,filetype_zip,after_hours_file_copy_ratio,risk_score_3,avg_urls_per_day,avg_malicious_urls_per_day,total_malicious_urls,avg_distinct_domains_per_day,avg_after_hours_browsing_per_day,risk_score_4,avg_logon_time_hours,avg_logoff_time_hours,logon_std_dev_hours,after_hours_logons,weekend_logons,logons_on_other_user_pcs,risk_score_5,total_risk_score,never_used_device,onboarding_hour,onboarding_month,onboarding_weekday,odd_onboarding,label,avg_daily_device_connections_log,late_hour_device_use_log,missing_disconnects_log,distinct_pcs_used_log,above_avg_daily_counter_log,emails_sent_off_hours_log,total_files_copied_log,active_days_log,avg_files_copied_per_day_log,filetype_doc_log,filetype_exe_log,filetype_jpg_log,filetype_pdf_log,filetype_txt_log,filetype_zip_log,avg_malicious_urls_per_day_log,total_malicious_urls_log,avg_after_hours_browsing_per_day_log,logon_std_dev_hours_log,after_hours_logons_log,weekend_logons_log,logons_on_other_user_pcs_log,after_hours_intensity,file_risk_composite,email_exfil_score,device_anomaly_score,logon_suspicion
RRC0553,1.5,0,1,1,4,0.074074074,0,8.881578947,150,0.378210806,0.201481481,0,0.511111111,0.4,1342,54,24.85185185,859,10,67,253,76,77,0,0.8,90.14285714,6.846153846,89,32.28571429,0,0.8,9.961485597,17.99561688,2.35472653,0,23,1,0.6,2.6,0,8,1,5,0,0,0.916290732,0,0.693147181,0.693147181,1.609437912,0,7.202661197,4.007333185,3.252382237,6.756932389,2.397895273,4.219507705,5.537334267,4.343805422,4.356708827,2.060023456,4.49980967,0,1.210370256,0,3.17805383,0.693147181,0,184,0.676798284,3,25
RRP0568,1.548780488,0,5,1,25,0.101626016,0,8.663768116,542,0.524933849,0.614252258,0,0,0.6,1450,238,6.092436975,938,13,80,281,74,64,0,0.6,88.75,4.888888889,44,37.08333333,0,0.4,11.05683231,17.74203351,2.414428214,0,0,22,0.9,2.5,0,10,1,1,0,0,0.935615005,0,1.791759469,0.693147181,3.258096538,0,7.280008253,5.476463552,1.959029001,6.844815479,2.63905733,4.394449155,5.641907071,4.317488114,4.17438727,1.773067336,3.80666249,0,1.228010045,0,0,3.135494216,0,167,2.793561005,11,44
RSC0089,7.934246575,41,16,1,105.01,0.290410959,0.3,8.789041096,566,0.4408867,0.591334165,0,0,0.4,865,238,3.634453782,568,8,43,155,37,54,0.019653179,0.6,85.16666667,6.909090909,76,34.91666667,0,0.8,10.22659543,14.64477414,3.499207277,54,37,109,1.8,3.9,0,8,1,0,0,1,2.189891822,3.737669618,2.833213344,0.693147181,4.663533429,0,6.763884909,5.476463552,1.533518346,6.343880434,2.197224577,3.784189634,5.049856007,3.63758616,4.007333185,2.068012846,4.343805422,0,1.503901221,4.007333185,3.63758616,4.700480366,54,132.1965318,2.291402929,74,309
RSM0277,1.630705394,0,6,1,27,0.112033195,0.1,8.725947522,542,0.432355338,0.58035416,0,0,0.4,393,122,3.221311475,248,3,20,72,23,27,0,0.6,90.91666667,1,1,28.25,0,0,9.648948949,15.90315591,2.816032091,0,0,119,0.9,2,0,8,1,1,0,0,0.967252021,0,1.945910149,0.693147181,3.33220451,0,5.976350909,4.812184355,1.440145856,5.517452896,1.386294361,3.044522438,4.290459441,3.17805383,3.33220451,0.693147181,0.693147181,0,1.339211163,0,0,4.787491743,0,63,2.189507937,13,238
RUM0880,2.163580247,8,4,1,18,0.055555556,0.2,14.54651163,780,0.4528603,0.773181455,0,0,0.4,2199,318,6.91509434,1400,18,132,415,114,120,0.014552069,0.6,152.5833333,9.833333333,118,46.58333333,0,1,9.954523148,16.65683489,3.206791078,30,4,15,1.8,4,0,8,1,0,0,1,1.151704376,2.197224577,1.609437912,0.693147181,2.944438979,0,7.696212639,5.765191103,2.068771612,7.244941546,2.944438979,4.890349128,6.03068526,4.744932128,4.795790546,2.382627801,4.779123493,0,1.436700143,3.433987204,1.609437912,2.772588722,30,294.1455207,5.093361915,17,64
RVF0201,1.513157895,0,3,1,20,0.087719298,0,10.70144928,572,0.389326765,0.497833153,0,0.312296858,0.2,252,91,2.769230769,155,3,12,46,17,19,0,0.6,106.25,6.75,54,25.58333333,0,0.8,9.368672791,17.00279523,2.487095791,0,0,20,0.9,2.5,0,8,1,1,0,0,0.921540088,0,1.386294361,0.693147181,3.044522438,0,5.533389489,4.521788577,1.326870941,5.049856007,1.386294361,2.564949357,3.850147602,2.890371758,2.995732274,2.047692843,4.007333185,0,1.249069238,0,0,3.044522438,0,47,2.074152448,7,40
SAA0999,8.641647399,32,13,1,7,0.020231214,0.3,8.716763006,491,0.494593512,0.595490716,113,0,0.6,8468,346,24.47398844,5375,57.01,427,1703.01,433,422.04,0.016769013,0.8,84.66666667,2.090909091,23,30.66666667,4,0.2,10.30267504,19.10934116,2.404656563,0,0,9,0.9,2.8,0,9,1,0,0,0,2.266091986,3.496507561,2.63905733,0.693147181,2.079441542,4.736198448,9.044167717,5.84932478,3.23765787,8.589699882,4.060615409,6.059123196,7.440739576,6.073044534,6.047466737,1.128465252,3.17805383,1.609437912,1.225144072,0,0,2.302585093,1497,1015.27769,2.567311988,59,18
SAB0781,1.506122449,0,5,1,22,0.089795918,0,2.941348974,267,0.296363636,0.871385842,0,0,0.4,1441,237,6.080168776,944,18,71,275,72,61,0,0.6,27.5,1.5,3,14.25,0,0,10.5247508,16.53969171,2.40366002,0,0,0,0.3,1.3,0,15,1,1,0,0,0.918736718,0,1.791759469,0.693147181,3.135494216,0,7.273786318,5.472270674,1.957297746,6.851184927,2.944438979,4.276666119,5.620400866,4.290459441,4.127134385,0.916290732,1.386294361,0,1.224851329,0,0,0,0,176,0.759594775,11,0
SBH0537,1.196581197,0,2,1,19,0.162393162,0,12.46632124,768,0.45,0.53117207,0,0.492934331,0.4,428,91,4.703296703,270,4,23,87,23,21,0,0.6,135.4285714,3.083333333,37,40.85714286,0,0.4,10.97869717,18.0193437,2.34279929,0,53,0,0.6,2,0,16,1,0,0,0,0.78690215,0,1.098612289,0.693147181,2.995732274,0,6.061456919,4.521788577,1.741044377,5.602118821,1.609437912,3.17805383,4.477336814,3.17805383,3.091042453,1.406913648,3.63758616,0,1.206808567,0,3.988984047,0,0,54,2.979792746,5,53
SBN0866,1.570833333,1,3,1,27,0.1125,0,14.62898551,774,0.418585232,0.524469982,0,0,0.4,5864,240,24.43333333,3789,33,298,1164,287,293,0.000341064,0.8,152.9166667,11.54545455,127,41.41666667,27,1.2,8.115949821,17.12950269,2.844526913,25,1,0,0.9,3.3,0,10,1,0,0,0,0.944230101,0.693147181,1.386294361,0.693147181,3.33220451,0,8.676757761,5.484796933,3.23606065,8.240121298,3.526360525,5.700443573,7.060476366,5.66296048,5.683579767,2.529358412,4.852030264,3.33220451,1.346650556,3.258096538,0.693147181,0,6505,685.0034106,3.211580027,8,26
SBN0971,1.23943662,0,2,1,34,0.23943662,0,1,147,0.265423242,0.617511521,0,0,0.4,577,126,4.579365079,373,6,29,100,31,38,0,0.6,9.533333333,1.75,14,8,0,0,7.20230141,16.29576837,0.100425183,0,94,0,0.3,1.3,0,10,1,0,0,0,0.806224325,0,1.098612289,0.693147181,3.555348061,0,6.359573869,4.844187086,1.719074985,5.924255797,1.945910149,3.401197382,4.615120517,3.465735903,3.663561646,1.011600912,2.708050201,0,0.095696635,0,4.553876892,0,0,94,0.16390191,5,94
SCP0130,2.166163142,0,7,1,20,0.060422961,0.1,2.909883721,249,0.407156076,0.796203796,0,0.509490509,0.6,1615,309,5.226537217,1057,9,71,311,90,77,0,0.6,26.91666667,1.571428571,11,17.66666667,0,0,9.863710966,16.78064815,2.093832552,0,0,113,0.9,2.2,0,10,1,0,0,0,1.15252049,0,2.079441542,0.693147181,3.044522438,0,7.387709239,5.736572297,1.828820354,6.964135612,2.302585093,4.276666119,5.743003188,4.510859507,4.356708827,0.944461609,2.48490665,0,1.129410631,0,0,4.736198448,0,181,0.943323817,15,226
SGM0021,3.002890173,0,9,1,24,0.069364162,0.1,10.67246377,586,0.568601799,0.579847909,0,0,0.6,2596,343,7.56851312,1684,18,117,495,155,127,0,0.6,108.0833333,1.25,5,36.66666667,0,0,9.611090222,15.51676301,2.442550357,0,0,0,0.3,1.6,0,12,1,0,0,0,1.387016644,0,2.302585093,0.693147181,3.218875825,0,7.862112212,5.840641657,2.148094219,7.429520843,2.944438979,4.770684624,6.206575927,5.049856007,4.852030264,0.810930216,1.791759469,0,1.236212579,0,0,0,0,308,3.518738668,19,0
SJO0209,1.166666667,0,2,1,19,0.166666667,0,13.56534091,721,0.365809769,0.783246073,0,0.497382199,0.4,372,94,3.957446809,241,1,18,67,23,22,0,0.2,136,6,72,31.41666667,0,0.8,10.03363583,14.74131974,2.52992319,0,0,121,0.9,2.3,0,12,1,3,0,0,0.773189888,0,1.098612289,0.693147181,2.995732274,0,5.92157842,4.553876892,1.600890852,5.488937726,0.693147181,2.944438979,4.219507705,3.17805383,3.135494216,1.945910149,4.290459441,0,1.261276112,0,0,4.804021045,0,47,3.886728792,5,242
SMY0792,1.570247934,0,2,1,23,0.095041322,0,8.731213873,547,0.447528363,0.55081099,0,0.495862297,0.4,1209,230,5.256521739,778,8,53,237,74,59,0,0.6,89.83333333,3,3,32.5,0,0,10.49552276,16.5849379,2.613614482,0,0,70,0.9,1.9,0,15,1,0,0,0,0.944002367,0,1.098612289,0.693147181,3.17805383,0,7.098375639,5.442417711,1.833624398,6.658011046,2.197224577,3.988984047,5.472270674,4.317488114,4.094344562,1.386294361,1.386294361,0,1.284708513,0,0,4.262679877,0,142,2.152275133,5,140
SNC0187,1.26,0,1,1,23,0.23,0,2.929765886,245,0.448252228,0.597031963,0,0,0.4,2321,100,23.21,1496,16,124,442,118,125,0,0.8,26.83333333,1.2,6,14.83333333,0,0,7.195222222,18.29644444,0.096228327,0,0,0,0,1.2,0,9,1,4,0,0,0.815364813,0,0.693147181,0.693147181,3.17805383,0,7.750184162,4.615120517,3.186765771,7.311218384,2.833213344,4.828313737,6.09356977,4.779123493,4.836281907,0.78845736,1.945910149,0,0.091875495,0,0,0,0,298,0.784066605,3,0
TAP0551,1.25,5,0,1,1,0.25,0.2,8.711111111,370,0.465367965,0.655612245,0,0,0.4,21,2,10.5,11,0,1,8,1,0,1,0.4,88.25,6,66,30,0,0.8,10.09583933,17.61205803,2.682888058,6,1,16,1.5,3.3,0,2,10,4,1,0,0.810930216,1.791759469,0,0.693147181,0.693147181,0,3.091042453,1.098612289,2.442347035,2.48490665,0,0.693147181,2.197224577,0.693147181,0,1.945910149,4.204692619,0,1.303697243,1.945910149,0.693147181,2.833213344,6,10,2.657768158,6,39
TDS0984,1.225352113,0,2,1,30,0.211267606,0,8.7470726,687,0.409002904,0.181526104,0,0,0.2,3378,142,23.78873239,2185,15,176,644,197,161,0,0.8,90.73333333,1,1,28.6,0,0,9.988838051,17.23313997,2.63622878,0,161,57,1.2,2.2,0,14,1,6,0,0,0.799915156,0,1.098612289,0.693147181,3.433987204,0,8.125335087,4.96284463,3.210389211,7.689828669,2.772588722,5.176149733,6.469250317,5.288267031,5.087596335,0.693147181,0.693147181,0,1.290947095,0,5.087596335,4.060443011,0,367,0.649423815,5,275
THR0873,7.924855491,18,17,1,101,0.291907514,0.3,14.62790698,806,0.475471242,0.685015898,0,0,0.4,8468.56,346,24.63872832,5385.67,57.01,426,1703.01,435.05,422.04,0.006334311,0.8,159.5833333,12,144,47.25,33.00666667,1.2,8.043157658,17.26215165,2.260527488,15,1,8,1.5,4.2,0,8,1,0,0,1,2.188840136,2.944438979,2.890371758,0.693147181,4.624972813,0,9.044233838,5.84932478,3.244104033,8.591682662,4.060615409,6.056784013,7.440739576,6.077756916,6.047466737,2.564949357,4.976733742,3.526556584,1.181888988,2.772588722,0.693147181,2.197224577,11435.30667,1015.173343,4.764387708,53,32
TNM0961,2.205357143,0,4,1,23,0.102678571,0,1.055555556,118,0.450738916,0.720647773,0,0.526315789,0.6,526,149,3.530201342,325,1,34,103,31,32,0,0.2,9.666666667,1.875,15,7.333333333,0,0,9.222826694,15.09397458,2.439493258,0,0,55,0.9,1.7,0,7,1,1,0,0,1.164823517,0,1.609437912,0.693147181,3.17805383,0,6.267200549,5.010635294,1.510766385,5.786897381,0.693147181,3.555348061,4.644390899,3.465735903,3.496507561,1.056052674,2.772588722,0,1.235324152,0,0,4.025351691,0,67,0.342869774,9,110
TSR0676,2.176291793,0,8,1,26,0.079027356,0.1,8.713872832,530,0.433943294,0.516086235,0,0.497512438,0.4,532,165,3.224242424,349,7,27,91,29,29,0,0.6,94.58333333,2.555555556,23,34,0,0,9.979652217,16.04696532,2.373840111,0,0,0,0.3,1.4,0,10,1,0,0,0,1.155714414,0,2.197224577,0.693147181,3.295836866,0,6.278521424,5.111987788,1.440839937,5.857933154,2.079441542,3.33220451,4.521788577,3.401197382,3.401197382,1.268511325,3.17805383,0,1.216051594,0,0,0,0,79,1.951490651,17,0
UAD0771,2.141538462,0,8,1,20,0.061538462,0.1,2.912280702,273,0.462241169,0.542168675,0,0.518072289,0.6,1873,306,6.120915033,1186,14,108,377,97,91,0,0.6,27.25,1,1,16.83333333,0,0,10.65462262,16.32919089,2.484648419,0,0,21,0.9,2.2,0,9,1,0,0,0,1.144712636,0,2.197224577,0.693147181,3.044522438,0,7.535830463,5.726847748,1.963036233,7.079184395,2.708050201,4.691347882,5.934894196,4.584967479,4.521788577,0.693147181,0.693147181,0,1.248367155,0,0,3.091042453,0,224,0.729854478,17,42
USH0199,1.333333333,0,2,1,25,0.297619048,0,8.820809249,498,0.474517057,0.610747051,0,0.499017038,0.4,142,50,2.84,88,1,7,33,4,9,0,0.2,91.66666667,4.181818182,46,36.91666667,0,0.4,7.454893346,15.47753184,0.099094652,0,0,3,0.6,1.6,0,10,1,0,0,0,0.84729786,0,1.098612289,0.693147181,3.258096538,0,4.96284463,3.931825633,1.345472367,4.48863637,0.693147181,2.079441542,3.526360525,1.609437912,2.302585093,1.645155995,3.850147602,0,0.094486797,0,0,1.386294361,0,21,2.556357788,5,6
VCC0396,2.198776758,2,5,1,30,0.091743119,0,8.756521739,546,0.51199355,0.80470043,51,0.497186362,0.8,1616,299,5.404682274,1052,9,81,314,81,79,0.001856436,0.6,89.33333333,3.2,32,39.75,1.666666667,0.6,10.21307307,17.07528598,3.457045313,44,3,49,1.8,3.8,0,10,1,0,0,1,1.162768474,1.098612289,1.791759469,0.693147181,3.433987204,3.951243719,7.38832786,5.703782475,1.857029328,6.959398512,2.302585093,4.406719247,5.752572639,4.406719247,4.382026635,1.435084525,3.496507561,0.980829253,1.494486061,3.80666249,1.386294361,3.912023005,593.3333333,185.0185644,3.607699476,13,145
VFM0814,1.25,10,0,1,17,0.236111111,0.2,8.791666667,371,0.411680092,0.238862559,373,0.486255924,0.4,122,40,3.05,81,0,7,20,7,7,0.147540984,0.4,88.33333333,2.571428571,18,37.16666667,12.90909091,0.2,10.7946341,19.41903876,2.657186358,4,0,51,1.5,2.7,0,16,1,1,0,0,0.810930216,2.397895273,0,0.693147181,2.890371758,5.924255797,4.812184355,3.713572067,1.398716881,4.406719247,0,2.079441542,3.044522438,2.079441542,2.079441542,1.272965676,2.944438979,2.632542649,1.296694097,1.609437912,0,3.951243719,893.3636364,15.47540984,0.864528193,11,106
VIA0063,7.950867052,0,14,1,103,0.297687861,0.1,13.62608696,740,0.389348501,0.202935546,0,0,0.2,8468.56,346,24.63583815,5385.67,40,429.01,1703,435.05,422,0,0.8,132.0833333,8.666666667,104,39.08333333,0,1,7.957129094,18.04301541,0.10813413,0,0,0,0,2.1,0,8,1,0,0,0,2.191750405,0,2.708050201,0.693147181,4.644390899,0,9.044233838,5.84932478,3.2439913,8.591682662,3.713572067,6.063808464,7.440733707,6.077756916,6.047372179,2.268683541,4.65396035,0,0.102677637,0,0,0,0,964,1.076633245,29,0
VMJ0546,2.188271605,0,8,1,24,0.074074074,0.1,8.76744186,498,0.441991168,0.812665782,0,0.493700265,0.4,3373,324,10.41049383,2158,22,200,648,168,177,0,0.6,90,4.3,43,32,0,0.4,10.00650027,18.03757225,2.399042083,0,0,0,0.3,1.8,0,16,1,0,0,0,1.159478953,0,2.197224577,0.693147181,3.218875825,0,8.123854263,5.783825182,2.434533443,7.677400431,3.135494216,5.303304908,6.475432717,5.129898715,5.18178355,1.667706821,3.784189634,0,1.223493651,0,0,0,0,420,3.149187073,17,0
VSA0230,1.166666667,0,2,1,14,0.166666667,0,8.799319728,436,0.532516494,0.535369153,20,0.4947816,0.6,389,76,5.118421053,248,1,22,70,22,26,0,0.2,89.66666667,5,50,34.83333333,4,0.6,10.50274008,18.64530354,3.082000989,1,0,49,0.9,2.3,0,9,1,0,0,0,0.773189888,0,1.098612289,0.693147181,2.708050201,3.044522438,5.966146739,4.343805422,1.811304065,5.517452896,0.693147181,3.135494216,4.262679877,3.135494216,3.295836866,1.791759469,3.931825633,1.609437912,1.406587307,0.693147181,0,3.912023005,325,55,2.508623619,5,99
VSS0154,2.31,0,2,1,24,0.12,0,10.75233645,356,0.315232526,0.615819209,0,0.4863103,0.4,405,120,3.375,255,4,21,76,18,31,0,0.6,106.5833333,9.5,114,28.25,0,1,8.430985915,18.55856698,0.084098489,0,0,0,0,2,0,11,1,0,0,0,1.196948189,0,1.098612289,0.693147181,3.218875825,0,6.00635316,4.795790546,1.47590652,5.545177444,1.609437912,3.091042453,4.343805422,2.944438979,3.465735903,2.351375257,4.744932128,0,0.080748756,0,0,0,0,74,2.087310696,5,0
VTT0385,7.927745665,0,16,1,105,0.303468208,0.3,8.641399417,515,0.498151951,0.210188934,0,0,0.2,409,155,2.638709677,257,3,25,85,20,19,0,0.6,90.5,5.666666667,68,43.16666667,0,0.8,8.134324978,15.50147684,1.010903318,0,0,33,0.6,2.5,0,8,1,0,0,0,2.189163918,0,2.833213344,0.693147181,4.663439094,0,6.01615716,5.049856007,1.291629135,5.552959585,1.386294361,3.258096538,4.454347296,3.044522438,2.995732274,1.897119985,4.234106505,0,0.698584033,0,0,3.526360525,0,47,0.904806604,33,66
WBC0192,1.229357798,0,2,1,22,0.201834862,0,13.59537572,712,0.312175493,0.858843537,0,0.704294218,0.6,415,93,4.462365591,273,3,19,71,26,23,0,0.6,140.9166667,5,55,23.58333333,0,0.8,9.385646163,16.73705599,2.562032886,0,0,35,0.9,2.9,0,9,1,0,0,0,0.801713561,0,1.098612289,0.693147181,3.135494216,0,6.03068526,4.543294782,1.697881954,5.613128106,1.386294361,2.995732274,4.276666119,3.295836866,3.17805383,1.791759469,4.025351691,0,1.270331417,0,0,3.583518938,0,55,3.645054892,5,70
WDD0366,1.5,6,0,1,0,0,0.2,10.54098361,589,0.46670461,0.54059098,0,0.501399689,0.6,6,2,3,6,0,0,0,0,0,1,0.4,107.5,3.5,35,32.16666667,0,0.4,11.45446341,13.32255834,6.784242373,638,0,906,1.5,3.1,0,23,2,1,1,0,0.916290732,1.945910149,0,0.693147181,0,0,1.945910149,1.098612289,1.386294361,1.945910149,0,0,0,0,0,1.504077397,3.583518938,0,2.052101482,6.459904454,0,6.81014245,638,10,2.659451188,7,2450
WIF0691,7.895953757,16,9,1,103,0.297687861,0.3,8.733333333,515,0.509068924,0.202124129,35,0,0.4,8267,346,23.89306358,5257,46,427,1676,434,422.04,0.007983549,0.8,94.58333333,6.285714286,44,32.75,1.5,0.6,11.01676452,18.99184457,2.474695447,1,0,10,0.9,3,0,9,1,0,0,0,2.185596539,2.833213344,2.302585093,0.693147181,4.644390899,3.583518938,9.020147921,5.84932478,3.214589194,8.567506005,3.850147602,6.059123196,7.424761762,6.075346031,6.047466737,1.985915484,3.80666249,0.916290732,1.245506834,0.693147181,0,2.397895273,555,982.1598355,0.898617318,35,21
WIQ0567,1.522648084,0,7,1,27,0.094076655,0.1,8.809090909,591,0.343622047,0.728586171,0,0.719814241,0.6,1955,283,6.908127208,1236,9,98,403,99,110,0,0.6,90.4375,3.6,36,32.125,0,0.4,11.03931495,18.05041478,2.415997886,0,174,0,0.6,2.3,0,10,1,6,0,0,0.925309177,0,2.079441542,0.693147181,3.33220451,0,7.578656851,5.648974238,2.067890991,7.120444372,2.302585093,4.59511985,6.001414878,4.605170186,4.709530201,1.526056303,3.610917913,0,1.228469657,0,5.164785974,0,0,247,2.205428776,15,174
WXH0872,2.173374613,3,1,1,24,0.074303406,0,14.70724638,811,0.463029433,0.518525818,0,0.493496255,0.4,826,224,3.6875,528,4,52,165,42,35,0.006053269,0.6,151.9166667,6.454545455,71,32.83333333,29,1,9.196211696,16.3535193,3.464223364,18,0,110,1.5,3.5,0,9,1,0,0,1,1.154795568,1.386294361,0.693147181,0.693147181,3.218875825,0,6.717804695,5.416100402,1.544899391,6.270988432,1.609437912,3.970291914,5.111987788,3.761200116,3.583518938,2.008823974,4.276666119,3.401197382,1.496095261,2.944438979,0,4.709530201,6514,82.06053269,3.531102719,6,238
XAA0104,1.289719626,0,2,1,26,0.242990654,0,8.783236994,573,0.4052,0.615992103,0,0,0.4,437,94,4.64893617,283,2,17,84,27,24,0,0.6,89.41666667,2.222222222,20,35.25,0,0,9.27564278,17.29735067,2.415712541,0,0,0,0.3,1.3,0,7,1,2,0,0,0.828429376,0,1.098612289,0.693147181,3.295836866,0,6.08221891,4.553876892,1.731467239,5.648974238,1.098612289,2.890371758,4.442651256,3.33220451,3.218875825,1.170071253,3.044522438,0,1.228386121,0,0,0,0,54,2.192295954,5,0
XHW0498,2.298913043,0,0,1,18,0.097826087,0,14.57216495,544,0.516871166,0.715245844,0,0,0.6,386,120,3.216666667,238,5,18,78,23,24,0,0.6,152.8333333,4.545454545,50,43.16666667,0,0.4,8.197094017,17.30521368,0.084290651,0,0,0,0,1.6,0,9,1,0,0,0,1.193593033,0,0,0.693147181,2.944438979,0,5.958424693,4.795790546,1.439044927,5.476463552,1.791759469,2.944438979,4.369447852,3.17805383,3.218875825,1.712978591,3.931825633,0,0.080925995,0,0,0,0,63,5.387182974,1,0
XWD0923,2.224576271,7,3,1,25,0.105932203,0.2,9.772,410,0.479462285,0.664347114,236,0.724928367,0.8,5915,236,25.06355932,3839,32,284,1147,292,321,0.037869822,0.8,88.91666667,3.3,33,37,7.5,0.6,10.45448757,19.54453333,2.399478703,0,0,0,0.3,2.7,0,15,1,0,0,0,1.170801553,2.079441542,1.386294361,0.693147181,3.258096538,5.468060141,8.685415824,5.468060141,3.260538144,8.253227646,3.496507561,5.65248918,7.045776577,5.680172609,5.774551546,1.458615023,3.526360525,2.140066163,1.223622097,0,0,0,2006,738.3786982,3.112669156,14,0
ZKS0899,8.641647399,0,14,1,4,0.011627907,0.1,2.959183673,244,0.505389222,0.193103448,0,0.499507389,0.4,8468.56,344,24.81686047,5385.67,50,429.01,1703.01,435.05,395,0,0.8,27,1.75,14,17.66666667,0,0,9.672756854,17.80970058,1.506652435,0,0,39,0.6,1.9,0,9,1,0,0,0,2.266091986,0,2.708050201,0.693147181,1.609437912,0,9.044233838,5.843544417,3.251027785,8.591682662,3.931825633,6.063808464,7.440739576,6.077756916,5.981414211,1.011600912,2.708050201,0,0.918948172,0,0,3.688879454,0,940,0.288793841,29,78
AAE0190,0,0,0,0,0,0,0,13.65507246,718,0.415490221,0.3778391,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,134.1666667,5.833333333,70,45.33333333,0,0.8,8.225578034,18.27856455,0.109574215,0,0,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.921812597,4.262679877,0,0.103976352,0,0,0,0,0,2.143688679,0,0
AAF0791,0,0,0,0,0,0,0,8.705202312,517,0.561161161,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,88.83333333,6.666666667,60,39.75,0,0.8,8.200433526,17.29706166,0.099089112,0,0,0,0,1.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.036881927,4.110873864,0,0.094481756,0,0,0,0,0,0,0,0
AAL0706,0,0,0,0,0,0,0,1,135,0.468468468,0.431547619,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,9.5,1,9,8.166666667,0,0,7.757177264,16.75640655,0.136504662,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,2.302585093,0,0.127957466,0,0,0,0,0,0.202166452,0,0
AAN0823,0,0,0,0,0,0,0,1,138,0.461946903,0.439528024,26,0,0.2,0,0,0,0,0,0,0,0,0,0,0,9.5,1.666666667,10,7.666666667,1.6,0.2,8.48800578,19.5022158,0.142091028,0,0,0,0,0.4,1,-1,-1,-1,0,0,0,0,0,0,0,3.295836866,0,0,0,0,0,0,0,0,0,0.980829253,2.397895273,0.955511445,0.132860817,0,0,0,26,0,0.203038609,0,0
AAS0442,0,0,0,0,0,0,0,2.9,82,0.361344538,0.875862069,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,27,1,4,13.83333333,0,0,9.786679586,17.061,2.351196363,0,0,0,0.3,0.5,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,1.609437912,0,1.209317405,0,0,0,0,0,0.917815126,0,0
AAV0450,0,0,0,0,0,0,0,1,138,0.434782609,0.37202381,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,9.416666667,0,0,8.083333333,0,0,7.983766859,18.01864162,0.123132641,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116121782,0,0,0,0,0,0.161749482,0,0
AAW0353,0,0,0,0,0,0,0,2.941176471,256,0.454984894,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,27.5,0,0,16.41666667,0,0,7.941088632,18.05544316,0.092461786,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088433668,0,0,0,0,0,0,0,0
ABC0253,0,0,0,0,0,0,0,8.764534884,514,0.437436419,0.208291874,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,91.58333333,9.1,91,37.25,0,0.8,9.778924905,16.75178227,2.406333154,0,0,0,0.3,1.3,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.312535424,4.521788577,0,1.225636391,0,0,0,0,0,0.798575788,0,0
ABH0663,0,0,0,0,0,0,0,2.941520468,254,0.49205379,0.222664016,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,27.25,2.333333333,14,17.83333333,0,0,7.692292871,16.80780347,0.080767312,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.203972804,2.708050201,0,0.077671263,0,0,0,0,0,0.322280845,0,0
ABM0845,0,0,0,0,0,0,0,1,144,0.473321859,0.270588235,23,0.523529412,0.4,0,0,0,0,0,0,0,0,0,0,0,9.5,1.333333333,4,7.666666667,1.142857143,0.2,10.55672679,19.05382641,2.434309799,1,0,23,0.9,1.5,1,-1,-1,-1,0,0,0,0,0,0,0,3.17805383,0,0,0,0,0,0,0,0,0,0.84729786,1.609437912,0.762140052,1.233815974,0.693147181,0,3.17805383,24,0,0.128075327,0,47
