user,avg_daily_device_connections,late_hour_device_use,missing_disconnects,distinct_pcs_used,above_avg_daily_counter,ratio_of_above_avg_days,risk_score_1,emails_sent_per_day,unique_recipients_count,external_emails_ratio,attachment_count_avg,emails_sent_off_hours,bcc_usage_rate,risk_score_2,total_files_copied,active_days,avg_files_copied_per_day,filetype_doc,filetype_exe,filetype_jpg,filetype_pdf,filetype_txt,filetype_zip,after_hours_file_copy_ratio,risk_score_3,avg_urls_per_day,avg_malicious_urls_per_day,total_malicious_urls,avg_distinct_domains_per_day,avg_after_hours_browsing_per_day,risk_score_4,avg_logon_time_hours,avg_logoff_time_hours,logon_std_dev_hours,after_hours_logons,weekend_logons,logons_on_other_user_pcs,risk_score_5,total_risk_score,never_used_device,onboarding_hour,onboarding_month,onboarding_weekday,odd_onboarding,label,avg_daily_device_connections_log,late_hour_device_use_log,missing_disconnects_log,distinct_pcs_used_log,above_avg_daily_counter_log,emails_sent_off_hours_log,total_files_copied_log,active_days_log,avg_files_copied_per_day_log,filetype_doc_log,filetype_exe_log,filetype_jpg_log,filetype_pdf_log,filetype_txt_log,filetype_zip_log,avg_malicious_urls_per_day_log,total_malicious_urls_log,avg_after_hours_browsing_per_day_log,logon_std_dev_hours_log,after_hours_logons_log,weekend_logons_log,logons_on_other_user_pcs_log,after_hours_intensity,file_risk_composite,email_exfil_score,device_anomaly_score,logon_suspicion,anomaly,anomaly_score,risk_score,risk_level
ACC0042,0.0,0.0,0,0.0,0.0,0.0,0.0,10.65507246,571.0,0.414833333,0.587051143,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.5,9.083333333,109.0,31.75,0.0,1.0,11.09177068,13.26545521,7.435171657,716.0,0.0,1016.0,1.5,2.9,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.310883896,4.700480366,0.0,2.132410066,6.575075841,0.0,6.924612396,716.0,0.0,2.59481256,0.0,2748.0,1,0.0289560511868191,48.07590223261799,Medium
ACV0812,0.0,0.0,0,0.0,0.0,0.0,0.0,8.811594203,525.0,0.275231202,0.543092105,501.0,0.489473684,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.75,1.375,11.0,24.5,15.2,0.2,11.21587734,18.15054137,4.337788147,116.0,5.0,94.0,1.8,2.6,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,6.21860012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.864997437,2.48490665,2.785011242,1.674811362,4.762173935,1.791759469,4.553876892,617.0,0.0,1.317120913,0.0,309.0,1,0.05846723736149817,41.005330115464936,Low
ADC0391,0.0,0.0,0,0.0,0.0,0.0,0.0,8.860869565,503.0,0.352447552,0.763820739,19.0,0.49492967,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.25,2.333333333,7.0,26.08333333,2.5,0.2,9.968714273,19.04903661,2.35949172,0.0,0.0,0.0,0.3,0.9,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,2.995732274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.203972804,2.079441542,1.252762968,1.211789689,0.0,0.0,0.0,19.0,0.0,2.385405898,0.0,0.0,1,0.19380399543584131,8.580055766873093,Low
ADD0846,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,133.0,0.410447761,0.51951952,23.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,1.5,3.0,7.416666667,1.5,0.2,8.493208092,19.51579961,0.134683802,0.0,0.0,0.0,0.0,0.6,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,3.17805383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916290732,1.386294361,0.916290732,0.126354024,0.0,0.0,0.0,23.0,0.0,0.213235624,0.0,0.0,1,0.2121295645832535,4.189440714068901,Low
ADF0397,0.0,0.0,0,0.0,0.0,0.0,0.0,8.780346821,526.0,0.483644391,0.204410797,42.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.25,6.444444444,58.0,31.16666667,1.0,0.8,7.987235067,19.01411368,0.133905889,0.0,0.0,0.0,0.0,1.0,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,3.761200116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.007468042,4.077537444,0.693147181,0.125668211,0.0,0.0,0.0,42.0,0.0,0.868043835,0.0,0.0,1,0.205754020599609,5.716954493271639,Low
AES0827,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,139.0,0.536231884,0.0,20.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.416666667,1.0,2.0,8.666666667,1.375,0.2,8.462620424,19.54619461,0.09248583,0.0,0.0,0.0,0.0,0.6,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,3.044522438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147181,1.098612289,0.864997437,0.088455678,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1,0.19756955692738642,7.677866545133562,Low
AGB0186,0.0,0.0,0,0.0,0.0,0.0,0.0,2.915697674,244.0,0.360430365,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.08333333,1.0,1.0,12.91666667,0.0,0.0,7.246098266,18.25279383,0.153278812,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147181,0.693147181,0.0,0.142609026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.21903670058870878,2.534563036144213,Low
AGB0643,0.0,0.0,0,0.0,0.0,0.0,0.0,2.941860465,253.0,0.513481829,0.363636364,222.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.25,1.285714286,9.0,16.75,6.181818182,0.2,9.202842004,21.28899277,0.096829528,0.0,0.0,0.0,0.0,0.8,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,5.407171771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.826678573,2.302585093,1.97155258,0.092423771,0.0,0.0,0.0,222.0,0.0,0.549306142,0.0,0.0,1,0.170035828688202,14.2746603851685,Low
AHC0142,0.0,0.0,0,0.0,0.0,0.0,0.0,8.830287206,549.0,0.404587156,0.545239503,0.0,0.504730928,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.92857143,1.25,5.0,31.64285714,0.0,0.0,9.476379323,16.59092509,2.501459694,0.0,66.0,56.0,1.2,1.8,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.810930216,1.791759469,0.0,1.253179937,0.0,4.204692619,4.043051268,0.0,0.0,1.947933983,0.0,178.0,1,0.1819800924522919,11.412939482782097,Low
AHG0634,0.0,0.0,0,0.0,0.0,0.0,0.0,2.967948718,156.0,0.582474227,0.542116631,99.0,0.507559395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.75,2.125,17.0,17.75,7.181818182,0.2,11.29646164,20.60911144,2.592590431,2.0,0.0,11.0,1.5,2.7,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,4.605170186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.139434283,2.890371758,2.101914398,1.278873511,1.098612289,0.0,2.48490665,101.0,0.0,0.937186096,0.0,24.0,1,0.13262350855523897,23.23826171262375,Low
AIH0675,0.0,0.0,0,0.0,0.0,0.0,0.0,8.728862974,511.0,0.420200779,0.423179693,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,2.5,15.0,31.25,0.0,0.0,7.946579961,16.04407514,0.100603776,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252762968,2.772588722,0.0,0.095858916,0.0,0.0,0.0,0.0,0.0,1.552170223,0.0,0.0,1,0.2289333000735056,0.16344111791123042,Low
AIM0627,0.0,0.0,0,0.0,0.0,0.0,0.0,14.56104651,770.0,0.395681708,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.5833333,10.16666667,122.0,40.75,0.0,1.0,7.960067437,17.04552023,0.093615663,0.0,0.0,0.0,0.0,1.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41293315,4.812184355,0.0,0.089489329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.19480434411746456,8.340382666176623,Low
AIP0394,0.0,0.0,0,0.0,0.0,0.0,0.0,8.823188406,510.0,0.402082499,0.594283837,37.0,0.496057819,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.83333333,6.090909091,67.0,31.58333333,5.0,1.0,9.89658761,17.77703534,3.044466486,28.0,3.0,0.0,1.2,2.6,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,3.63758616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.958813554,4.219507705,1.791759469,1.397349647,3.36729583,1.386294361,0.0,65.0,0.0,2.108310843,0.0,31.0,1,0.1753664293246639,12.99750412297174,Low
AIS0405,0.0,0.0,0,0.0,0.0,0.0,0.0,8.656069364,538.0,0.483044005,0.452420701,36.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1.75,14.0,38.54545455,3.0,0.2,7.945857418,19.05717726,0.087709373,0.0,0.0,0.0,0.0,0.4,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,3.610917913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.011600912,2.708050201,1.386294361,0.084073993,0.0,0.0,0.0,36.0,0.0,1.891689672,0.0,0.0,1,0.21383533023909385,3.7807570707482427,Low
AJC0840,0.0,0.0,0,0.0,0.0,0.0,0.0,1.080118694,151.0,0.485568761,0.239010989,28.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.416666667,0.0,0.0,7.75,1.285714286,0.2,8.482129094,19.52528902,0.124551348,0.0,0.0,0.0,0.0,0.4,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,3.36729583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.826678573,0.117384154,0.0,0.0,0.0,28.0,0.0,0.125354547,0.0,0.0,1,0.1936615587085539,8.61418211972302,Low
AJL0462,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,139.0,0.358974359,0.535502959,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.416666667,1.0,2.0,7.083333333,1.0,0.0,10.05537832,16.91083697,3.196176163,33.0,2.0,0.0,1.2,1.6,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147181,1.098612289,0.693147181,1.434173673,3.526360525,1.098612289,0.0,33.0,0.0,0.192231831,0.0,35.0,1,0.19562748982198475,8.143165548833895,Low
AJP0723,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,135.0,0.459893048,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.583333333,1.0,7.0,7.75,0.0,0.0,7.720809248,16.7822736,0.113169191,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147181,2.079441542,0.0,0.107211075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2204233390483345,2.202338937418763,Low
AJR0319,0.0,0.0,0,0.0,0.0,0.0,0.0,14.42600897,947.0,0.395642743,0.510724277,0.0,0.502020516,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.5,16.625,202.01,36.3125,0.0,1.0,9.804710249,15.74517937,2.377709032,0.0,181.0,0.0,0.6,2.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.869318349,5.313255239,0.0,1.217197679,0.0,5.204006687,0.0,0.0,0.0,2.91498218,0.0,181.0,1,0.07294844098352293,37.535784908212094,Low
AKC0924,0.0,0.0,0,0.0,0.0,0.0,0.0,8.806358382,517.0,0.424722662,0.438464063,244.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.41666667,1.714285714,12.0,28.75,7.7,0.2,8.443737958,19.55491329,0.090823554,0.0,0.0,0.0,0.0,0.6,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,5.501258211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99852883,2.564949357,2.163323026,0.086932965,0.0,0.0,0.0,244.0,0.0,1.639969587,0.0,0.0,1,0.1848345756816826,10.729035101197871,Low
AKF0709,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,129.0,0.551282051,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333,1.444444444,13.0,7.666666667,0.0,0.0,7.715510597,16.77962428,0.109641251,0.0,0.0,0.0,0.0,0.4,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.893817876,2.63905733,0.0,0.104036766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2042204760254388,6.0843757633743865,Low
AKH0758,0.0,0.0,0,0.0,0.0,0.0,0.0,2.93877551,248.0,0.324146195,0.407738095,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.33333333,1.0,4.0,14.16666667,0.0,0.0,8.452456647,16.54619461,0.099562176,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147181,1.609437912,0.0,0.094912079,0.0,0.0,0.0,0.0,0.0,0.388408415,0.0,0.0,1,0.21749115821078457,2.904858854771982,Low
AKK0329,0.0,0.0,0,0.0,0.0,0.0,0.0,2.956140351,242.0,0.573389021,0.685459941,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.58333333,2.25,9.0,20.66666667,0.0,0.0,7.226396917,18.27042389,0.127575147,0.0,0.0,0.0,0.0,0.6,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.178654996,2.302585093,0.0,0.120069439,0.0,0.0,0.0,0.0,0.0,1.161867228,0.0,0.0,1,0.20171997129018254,6.6834705932217116,Low
AKW0167,0.0,0.0,0,0.0,0.0,0.0,0.0,10.7122093,668.0,0.421766457,0.214925373,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.3333333,6.166666667,74.0,35.83333333,0.0,0.8,7.705154143,15.79985549,0.09522374,0.0,0.0,0.0,0.0,1.0,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.969440646,4.317488114,0.0,0.090958671,0.0,0.0,0.0,0.0,0.0,0.971043704,0.0,0.0,1,0.21765123029204725,2.866507255218806,Low
ALB0892,0.0,0.0,0,0.0,0.0,0.0,0.0,2.943722944,181.0,0.31216458,0.222058824,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.58823529,1.0,6.0,14.88235294,0.0,0.0,9.229503546,18.27,0.133367123,0.0,58.0,0.0,0.3,0.5,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147181,1.945910149,0.0,0.125192957,0.0,4.077537444,0.0,0.0,0.0,0.204055634,0.0,58.0,1,0.19487624055910946,8.32315702934156,Low
ALC0788,0.0,0.0,0,0.0,0.0,0.0,0.0,2.918604651,244.0,0.468484848,0.665338645,77.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.33333333,1.8,9.0,17.08333333,2.222222222,0.2,8.482369942,19.51141618,0.138994676,0.0,0.0,0.0,0.0,0.8,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,4.356708827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.029619417,2.302585093,1.170071253,0.130146011,0.0,0.0,0.0,77.0,0.0,0.909732206,0.0,0.0,1,0.205769884135811,5.713153755609477,Low
ALD0529,0.0,0.0,0,0.0,0.0,0.0,0.0,2.91202346,243.0,0.442176871,0.582074522,0.0,0.499496475,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.91666667,1.0,4.0,16.5,0.0,0.0,11.04987004,17.01175337,2.419764682,0.0,0.0,0.0,0.3,0.7,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147181,1.609437912,0.0,1.229571742,0.0,0.0,0.0,0.0,0.0,0.749496279,0.0,0.0,1,0.20150967866541686,6.733854510706768,Low
ALD0544,0.0,0.0,0,0.0,0.0,0.0,0.0,8.687134503,478.0,0.405058043,0.702457085,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,2.0,12.0,24.83333333,0.0,0.0,7.989691715,18.00973025,0.13324164,0.0,0.0,0.0,0.0,0.4,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098612289,2.564949357,0.0,0.125082234,0.0,0.0,0.0,0.0,0.0,2.471801567,0.0,0.0,1,0.2215116888051198,1.9415816978253582,Low
ALH0402,0.0,0.0,0,0.0,0.0,0.0,0.0,8.808695652,531.0,0.397067684,0.415597236,36.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.66666667,3.916666667,47.0,32.5,1.666666667,0.6,7.982369942,19.01950867,0.125034114,0.0,0.0,0.0,0.0,0.8,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,3.610917913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.592630794,3.871201011,0.980829253,0.117813359,0.0,0.0,0.0,36.0,0.0,1.453613001,0.0,0.0,1,0.21703170354061924,3.0149393971377827,Low
AMD0077,0.0,0.0,0,0.0,0.0,0.0,0.0,17.29479769,853.0,0.403380909,0.369318182,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.5,4.0,36.0,34.33333333,0.0,0.4,7.495279383,15.51310212,0.135514297,0.0,0.0,0.0,0.0,0.8,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609437912,3.610917913,0.0,0.127085673,0.0,0.0,0.0,0.0,0.0,2.576508118,0.0,0.0,1,0.20000895086205078,7.093413225124722,Low
AMH0464,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,140.0,0.404255319,0.376854599,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,1.0,3.0,8.166666667,0.0,0.0,7.984633911,18.0077553,0.132657991,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147181,1.386294361,0.0,0.124567075,0.0,0.0,0.0,0.0,0.0,0.152345476,0.0,0.0,1,0.22268722755542303,1.6599348856189886,Low
AMH0794,0.0,0.0,0,0.0,0.0,0.0,0.0,8.595930233,469.0,0.248397104,0.450794724,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.66666667,5.454545455,60.0,26.58333333,0.0,0.8,8.199325626,17.29783237,0.09536536,0.0,0.0,0.0,0.0,1.0,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.864784604,4.110873864,0.0,0.09108797,0.0,0.0,0.0,0.0,0.0,0.96253878,0.0,0.0,1,0.2026718621880123,6.455407471633542,Low
AMJ0297,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,137.0,0.422018349,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,1.333333333,4.0,7.916666667,0.0,0.0,8.945761079,18.04850674,0.094176738,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84729786,1.609437912,0.0,0.090002243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.22286175013906606,1.6181210965555488,Low
AMM0014,0.0,0.0,0,0.0,0.0,0.0,0.0,17.42485549,881.0,0.495707504,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.3333333,4.666666667,42.0,47.16666667,0.0,0.4,7.706984586,18.79527938,0.095402504,0.0,0.0,0.0,0.0,0.8,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.734601055,3.761200116,0.0,0.091121879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.19024441966576677,9.432892960193954,Low
AMR0400,0.0,0.0,0,0.0,0.0,0.0,0.0,8.657971014,506.0,0.412857143,0.0,24.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.66666667,1.777777778,16.0,33.0,2.5,0.2,7.995086705,19.00366089,0.13112277,0.0,0.0,0.0,0.0,0.4,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,3.218875825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.021651248,2.833213344,1.252762968,0.123210741,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1,0.21896282972769326,2.55226172324797,Low
AMV0036,0.0,0.0,0,0.0,0.0,0.0,0.0,13.61560694,757.0,0.469905916,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.25,3.2,32.0,41.5,0.0,0.4,7.717726397,15.79412331,0.102483654,0.0,0.0,0.0,0.0,0.6,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.435084525,3.496507561,0.0,0.097565502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.21464540455397785,3.5866717218999096,Low
AMW0392,0.0,0.0,0,0.0,0.0,0.0,0.0,8.791111111,650.0,0.413513934,0.178463094,57.0,0.451971689,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.8125,6.923076923,90.0,30.375,2.2,1.0,9.989391584,19.061,2.393075561,0.0,177.0,0.0,0.6,2.0,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,4.060443011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.069779631,4.510859507,1.16315081,1.221736755,0.0,5.18178355,0.0,57.0,0.0,0.648757417,0.0,177.0,1,0.1316563535880369,23.469981945879994,Low
ANP0555,0.0,0.0,0,0.0,0.0,0.0,0.0,8.72173913,531.0,0.412446614,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.5,3.125,25.0,30.83333333,0.0,0.4,7.960549133,18.03540462,0.093760171,0.0,0.0,0.0,0.0,0.6,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41706602,3.258096538,0.0,0.089621458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.22642953070797162,0.7633181190910749,Low
ANT0430,0.0,0.0,0,0.0,0.0,0.0,0.0,8.729651163,528.0,0.333946078,0.708957709,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.16666667,1.5,12.0,23.33333333,0.0,0.0,10.17615207,16.71490791,2.475438634,0.0,0.0,25.0,0.9,1.3,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916290732,2.564949357,0.0,1.245720697,0.0,0.0,3.258096538,0.0,0.0,2.066776747,0.0,50.0,1,0.21862077925202922,2.6342134462852584,Low
AOB0019,0.0,0.0,0,0.0,0.0,0.0,0.0,10.5755814,598.0,0.305101701,0.207256734,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.75,1.0,1.0,25.58333333,0.0,0.0,7.989065511,18.00447977,0.136189435,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147181,0.693147181,0.0,0.127680062,0.0,0.0,0.0,0.0,0.0,0.668740355,0.0,0.0,1,0.21402752715018858,3.734708697343471,Low
AOS0987,0.0,0.0,0,0.0,0.0,0.0,0.0,8.770348837,512.0,0.481187291,0.516738482,0.0,0.494862446,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.58333333,5.545454545,61.0,32.91666667,0.0,0.8,11.57370342,17.60058649,2.730862566,0.0,0.0,94.0,0.9,2.1,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.878770846,4.127134385,0.0,1.316639458,0.0,0.0,4.553876892,0.0,0.0,2.180729612,0.0,188.0,1,0.18695258394390257,10.221582433110896,Low
